Button name,Rating,text,Date,Page Load Time,ID,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,label,Coincide
Desktop New Site,1,"Me están haciendo el cago de algo que yo no pedí, que es ""re embolso total"" y cuando trato de cancelar ese cobro, no existe el apartado donde se pueda cancelar y en ninguna parte de la página mencionan la razón por la cual me quieren cobrar dicho cargo. Eso es trampa, fraude o extorsión. ",2023-04-09 17:27:52,4.0,64333bcb8d49234f03091965,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Desktop New Site,2,soy Silvia Thome Barron nunca puedo conseguir una promoción o oferta no se puede pagar en linea con mi tarjeta no puedo reservar y termino llamando a la linea y se me fue el precio a lo triple y nunca puedo hacer nada,2023-04-09 16:17:07,2.0,64332b47b9556a7d991d2f2d,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,False
Doters,4,Que no den tan cara la comida en el avión ,2023-04-09 16:14:01,1.0,64332a8fa45bc40f6d2ccf5c,suggestion,Nada,False,Unknown,False,Unknown,2,False
Doters,1,Nunca me abonan los puntos. No sirve de nada ,2023-04-09 15:40:10,0.0,643322a1ec49255e68703304,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,No puedo agregar equipaje,2023-04-09 13:44:46,1.0,643307913035226be07e7ce3,error,Errores o problemas en la página,True,flight_status,True,booking_issues,1,True
Doters,5,Muy bien ,2023-04-09 13:33:01,3.0,643304d5424c613f0332b7b7,Unknown,Nada,False,Unknown,False,Unknown,5,True
Desktop New Site,1,"Deseo felicitarlos porque han demostrado ser la empresa en que MENOS SE PUEDE CONFIAR PARA COMPRAR VIAJES A FUTURO. Tengo años volando con ustedes y ya me cansé de que nada más sean ustedes los que disponen de nuestro tiempo. Deseo hacerles patente que sólo conservaré el correo para garantizar mi viaje, pero con la firme promesa que es y será el último vuelo que realice con ustedes, así como la observación puntual al resto de la familia (8 miembros quienes realizamos 2 viajes, cuando menos, al año) para que se abstengan de viajar por su mugroso e inconfiable changarro. De la misma manera solicito que dejen de enviarme publicidad ENGAÑOSA.",2023-04-09 12:24:02,3.0,6432f4a53ab65565ac5d1052,compliment,Felicitación,True,flight_status,False,Unknown,5,False
Doters,1,"Me registré y al momento de ingresar me dice que el corre o contraseña es incorrecto, cuando acabo de hacer el registro… intento cambiar la contraseña y no manda el código ni por correo ni por msj, pésimo.",2023-04-08 23:45:20,1.0,643242d8f4331b693b01bb6c,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,No deja continuar sin obligarte a seleccionar asiento,2023-04-08 23:05:01,4.0,643239557fc3de604a6456fe,error,Errores o problemas en la página,True,change_booking,False,booking_issues,1,True
Desktop New Site,1,"Es la primera y será la última vez que utilice sus servicios para transportación aérea. Sé que muy probablemente no les afecte y/o no les interese una queja de una persona. Pero desde acudir a documentar equipaje y recibir el pase de abordar en el vuelo de ida y hasta recibir mi equipaje de regreso a la Ciudad de México, la experiencia fue a veces mala y en ocasiones muy mala.  Y para colmo, su sitio en internet NO cuenta no ninguna forma de atención al cliente para interponer una queja .justificada. como la mía. ",2023-04-08 20:52:29,1.0,64321a4f9c30092cfa0971ca,general,Comentario general,True,search_info,True,Unknown,2,False
Desktop New Site,1,"NO SE PUEDE PAGAR SU PAGINA NO SIRVE, NI CON BANORTE NI CON AMERICAN EXPRESS",2023-04-08 19:48:40,0.0,64320b50f98fbd029c3f3aa0,error,Errores o problemas en la página,True,book_flight,False,payment_issues,1,True
Desktop New Site,1,No me deja crear una cuenta,2023-04-08 18:43:13,0.0,6431fc00885ed305b929cfae,error,Errores o problemas en la página,True,book_flight,True,profile_or_login,1,True
Doters,2,"olvide mi contraseña , envio mi correo para reiniciar y/o cambiar contraseña y no reciben mi correo, ",2023-04-08 18:16:02,1.0,6431f5aa2efd2713965c7e1c,error,Nada,False,Unknown,False,Unknown,1,False
Doters,1,Llevo 2 compras con doters y no veo ni un solo punto agregado a mi cuenta ,2023-04-08 18:08:57,5.0,6431f3ff7ca8c05155297865,general,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,Me están cobrando automáticamente un servicio adicional que no requiero,2023-04-08 16:08:29,2.0,6431d7b58f37f4688408c3ff,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,False
Desktop New Site,1,ponen precios y aumentan el doble sin contar el tua,2023-04-08 15:47:03,1.0,6431d2b60218371b8b589880,general,Comentario general,True,change_booking,True,Unknown,5,False
Desktop New Site,5,BUEN SERVICIO,2023-04-08 15:27:06,0.0,6431ce0bfcca1d5b59337c17,compliment,Felicitación,True,book_flight,False,Unknown,5,True
Desktop New Site,2,No puedo terminar la compra de mi boleto. La pagina se congela cuando me pide seleccionar el seguro y el DUA. No puedo accesar el pago con mi tarjeta de credito. Ya probe por varios dias y en distinta computadoras. Estoy usando el browser Firefox. Que puedo hacer para poder completar y pagar mi boleto? ,2023-04-08 14:04:26,4.0,6431baaac14b3611c33feccf,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,False
Desktop New Site,2,Kindly process refund to original form of payment. PNR PGLIMX ,2023-04-08 14:00:34,0.0,6431b9c175b3a81876513082,error,Errores o problemas en la página,True,flight_status,True,payment_issues,1,False
Desktop New Site,2,Kindly process refund to original form of payment. PNR N57T2L,2023-04-08 13:58:44,0.0,6431b952427b21487c274b5a,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,False
Desktop New Site,2,Kindly process refund to original form of payment. PNR TFZVQA ,2023-04-08 13:56:17,1.0,6431b8c081273c1bc8006489,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,1,False
Doters,1,"Me pueden apoyar a revisar la pagina, no me permite recuperar mi contraseña, no envía mail a mi correo",2023-04-08 13:34:21,1.0,6431b3a43f933d0e800af409,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,"Tengo cuenta de doters, pero no me permite recuperar mi contraseña, ya me envie muchas veces al correo el link, pero no envía nada, me pueden apoyar",2023-04-08 13:33:09,1.0,6431b35cbc2c4974336c4ec6,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,no puedo cambiar mi apeido,2023-04-08 12:26:42,0.0,6431a3c41f705657ee6b4332,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,1,True
Doters,1,El código que me envían para ingresar dice que esta mal y no me deja ingresar,2023-04-08 11:02:51,1.0,64319023d983985222181c0a,error,Nada,False,Unknown,False,Unknown,1,True
Doters,1,Volé de MEX a MTY y no se como registrar los vuelos para los puntos de viajero frecuente ,2023-04-08 10:38:14,2.0,64318a52f947f52cd018815d,general,Nada,False,Unknown,False,Unknown,1,True
Doters,1,Según ya soy miembro de footers pero no tengo ningún número y no me deja entrar con mi nombre y fecha de nacimiento ,2023-04-08 10:36:31,2.0,643189ea39df4e6b935693c6,error,Nada,False,Unknown,False,Unknown,1,True
Doters,4,me gusta la inovacion,2023-04-08 07:16:42,3.0,64315b210ccd2149ba07c17f,compliment,Nada,False,Unknown,False,Unknown,4,True
Doters,3,"como me abonan puntos ya que he viajado un par de ocaciones  ultimamente en viva aerobus y no me han hecho ningun beneficio con doters NO HAY  PUNTOS NI LO QUE DICEN,,,",2023-04-08 03:51:04,1.0,64312ae98a9c10355c5ed905,general,Nada,False,Unknown,False,Unknown,1,False
Doters,1,La verdad siempre que ciaje hay problemas para entrar a su pagina pesimo servicio ,2023-04-08 01:17:05,1.0,643106d9033d611f624cefad,general,Nada,False,Unknown,False,Unknown,1,True
Doters,2,"Llevo 10 viajes por etn y viva aerobus al ingresar doters para acumular mis puntos lampagina es lenta no registra marca error el punto es que no puedo registrarlos se vuelve tedioso he impractico termina por agotarme, por tratar de ingresar el beneficio tengo todos los boletos digitales en el cual puedo comprobar que hago uso frecuente de las línea de viaje agradecería el que fueran más amigables en este tema gracias y agradezco la atencion me gustaría pronto poder empezar a sumar puntos ",2023-04-08 01:03:51,4.0,643103be56eccb420d59d262,error,Nada,False,Unknown,False,Unknown,1,False
Feedback_Nuevo Sitio_VF,1,"Ya me cobró el segundo año, y no viene en la página ninguna opción para cancelar, el primer añor por error lo contrate y perdi mi dinero y ahora tampoco me deja cancelar 😣, y ni quitar mi tarjeta para q no me sigan robando 😭",2023-04-07 23:33:06,1.0,6430ee77f7f76d572f3968ff,other_vivafan,Otros problemas con VivaFan,False,Unknown,True,Unknown,1,True
Doters,3,He realizado 2 compras seguidas con viva aerobús y al terminarlas no se agregan los doters que en teoría acumule. ,2023-04-07 21:17:14,1.0,6430ce9e3d170f0566263bc7,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,"parece ser que ya realice mi compra de boletos, ahora no se como pagar, Me dicen que el TUA LO PAGARÉ EN EL AEROPUERTO PERO QUIERO SABER DONDE PAGAR CON TARJETA MI VUELO.  ",2023-04-07 20:48:07,2.0,6430c7c9fb602322322e3d26,general,Comentario general,True,book_flight,True,Unknown,1,False
Desktop New Site,4,gracias ,2023-04-07 19:06:41,7.0,6430b0041bbf8a6477665242,compliment,Felicitación,True,book_flight,True,Unknown,5,False
Desktop New Site,1,no puedo elidir una ruta para un cambio,2023-04-07 18:08:14,4.0,6430a252939a4061ed371bf7,error,Errores o problemas en la página,True,change_booking,False,booking_issues,1,True
Desktop New Site,5,"cómodo , económico y buen ambiente. ",2023-04-07 15:04:47,1.0,643077426009fd2bfa111ee8,compliment,Felicitación,True,book_flight,True,Unknown,5,True
Doters,1,"No aparecen mis puntos, he hecho 3 compras en estos últimos meses y no aparece ningún punto, ni siquiera los de bienvenida. Es una total estafa. ",2023-04-07 12:24:38,4.0,643051cde6e0a07edd7fea6a,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,1,"LGR4YX Mi vuelo fue cancelado. No pude recuperar mi dinero. Y en esta situación, solo puedo cambiar mis billetes por un certificado electrónico. Seguí el enlace, ingresé todos los datos y no pude recibir un certificado electrónico. ¿Me lo puedes enviar por correo electrónico? Su servicio está caído.",2023-04-07 11:57:55,12.0,64304b87120db62e841eb157,error,Errores o problemas en la página,True,change_booking,True,booking_issues,1,True
Doters,2,no viene en ningun lado explicado como usarlos???,2023-04-07 10:51:19,4.0,64303bed18cc686aa652c95f,general,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,1,no puedo usar mi saldo de viva cash,2023-04-07 00:24:55,0.0,642fa90ed0d99b6d84637383,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,True
Desktop New Site,1,"ES MUY CONFUSA, QUIERO MIS VIAJE REDONDO Y NO PUEDO AVANZAR DESPUES DE SELECCIONAR MI VUELO DE SALIDA, DEBERIA SER MAS FACIL ELEGIR MIS VUELOS ",2023-04-06 23:55:21,0.0,642fa22a59ac85344f40189f,error,Errores o problemas en la página,True,book_flight,False,booking_issues,2,False
Desktop New Site,1,"SOY AGENCIA DE VIAJES  EL DIA DE AYER SAQUE LOS PASES DE ABORDAR DE ESTOS PASAJEROS Y ME DIERON 2 ASIENTOS EN LA FILA 10 Y 2  EN LA 17 Y HOY PARA ABORDAr LOS CAMBIARON !!!! TIENEN UN DESMADRE BIEN ORGANIZADO ,PERDÓN PENSÉ QUE ESTABAN ESFORZANDOSE EN MEJORAR SU SERVICIO....",2023-04-06 21:58:41,2.0,642f86c79e76856dcb76fb18,general,Comentario general,True,check_in,True,Unknown,1,True
Desktop New Site,2,No me permite facturar mi vuelo,2023-04-06 21:32:01,0.0,642f808e0daf66336f6bfa6a,error,Errores o problemas en la página,True,search_info,True,invoice,1,False
Doters,1,Ya van dos veces q compro boletos en viva y nada q tengo mis puntos doters ,2023-04-06 20:36:15,7.0,642f73863da0c4469074b4dc,general,Nada,False,Unknown,False,Unknown,1,True
Doters,1,no puedo ingresar ,2023-04-06 19:57:15,1.0,642f6a626a07e53aad4e1471,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,Informacion mas  detallada de el costo del equipaje si se documenta en el escritorio previo al vuelo.,2023-04-06 19:45:34,0.0,642f67a39d1f5a5d3e4e4848,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,3,False
Desktop New Site,2,Estoy tratando la informacion de mi passporte y no responde ,2023-04-06 19:40:27,14.0,642f6664795e6273f0612431,error,Errores o problemas en la página,True,search_info,True,website_not_loading,1,False
Doters,5,Muy buena ,2023-04-06 18:40:12,2.0,642f5853a79f4462ba2c2a0b,compliment,Nada,False,Unknown,False,Unknown,5,True
Doters,2,6,2023-04-06 17:54:10,2.0,642f4d8a4bc53d5e006337d0,Unknown,Nada,False,Unknown,False,Unknown,5,False
Desktop New Site,3,UN CHAT PARA ACLARAR DUDAS ,2023-04-06 17:40:36,0.0,642f4a527701ae0cd365a781,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,4,False
Desktop New Site,1,por que me agrega este cargo de servicio adicional (Reembolso total) que yo no solicite.  ,2023-04-06 17:14:42,0.0,642f443b816b843d092a6c52,error,Errores o problemas en la página,True,book_flight,True,booking_issues,1,True
Feedback_Nuevo Sitio_VF,1,"Trato de pagar con tarjeta VISA la menbresia, no es BBVA, no me acepta el pago despues de 5 intentos. Que debo hacer?",2023-04-06 16:32:25,1.0,642f3a5fc6a2c15bbe4d21d4,compliment,Reportar bug o error,False,Unknown,True,Unknown,1,True
Doters,2,Imposible recuperar contraseña/iniciar sesión ,2023-04-06 16:30:29,1.0,642f39ede3460e2431713f6e,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,4,"el chat de atención del numero telefónico, me dejaron colgado  cerca de 20 minutos , que  mal primero me bloquearon el numero y después em dejaron 5colgado .. dia jueves 6 de abril de las 2; 45 a las 3 con 10 minutos, cerca de 25 minutos  mejor colgué y fue apropósito, que mal viva aerobús, debut y despedida   ",2023-04-06 16:05:48,2.0,642f341a148f1a49b456ef4c,general,Comentario general,True,change_booking,True,Unknown,1,False
Doters,2,Cree una cuenta y al entrar me dice que no es válida ,2023-04-06 15:23:54,1.0,642f2a527b4af30a2f68e998,error,Nada,False,Unknown,False,Unknown,1,False
Desktop New Site,2,porque agregan elreenbolso si yo no lo pedi ,2023-04-06 14:51:10,5.0,642f2293013f9b04ba077c4e,general,Comentario general,True,book_flight,True,Unknown,1,False
Desktop New Site,1,Servicio Adicional: REEMBOLSO TOTAL no se puede eliminar.  Hacen trampa incluyendo sin permiso y obligando a pagar sin que podamos editar ese servicio. Llevo media hora tratando de encontrar donde esta la opcion de agregar o eliminar el REEMBOLSO TOTAL y no encuentro....,2023-04-06 14:15:05,0.0,642f1a1fe3180123fc56d549,general,Comentario general,True,book_flight,True,Unknown,1,True
Doters,1,Me dice inicio de sesión pero nunca me deja acceder a ver la cantidad de puntos acumulados ,2023-04-06 13:34:15,2.0,642f109e88983456ee68e2e7,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,3,"Hola, buen día solamente para notificarles que es necesario que sean más claros con sus horarios de ingreso a abordar por que por falta de esa información  perdí mi vuelo ya sea 20 min o lo que sea antes de la salida pero es necesario que sean más claros y al momento de adquirir un vuelo que sea lo primero que mencionen.",2023-04-06 09:47:34,0.0,642edb7a2d16da107f4a7684,general,Comentario general,True,search_info,True,Unknown,3,True
Desktop New Site,4,UN BOTON PARA CERRAR LA SESION,2023-04-06 01:03:25,0.0,642e5f80622ddc41be00bd7a,suggestion,Sugerencias o ideas,True,book_flight,False,Unknown,4,True
Doters,5,No me las opciones. Ya llevo muchas veces intentanto,2023-04-06 00:37:36,1.0,642e5a987a49002c7b36500d,error,Nada,False,Unknown,False,Unknown,1,False
Doters,1,No sirve para nada está chingadera,2023-04-05 23:58:20,1.0,642e51611776271f987fe149,error,Nada,False,Unknown,False,Unknown,1,True
Desktop New Site,2,"pongan el precio del TUA en cada vuelo, por favor",2023-04-05 23:50:06,1.0,642e4f6f6742a408a95cae2b,suggestion,Sugerencias o ideas,True,book_flight,True,Unknown,5,False
Desktop New Site,1,Nunca agregué el reembolso total y me lo están cobrando,2023-04-05 23:29:33,1.0,642e4a950acb78165707ed0d,error,Errores o problemas en la página,True,book_flight,True,payment_issues,1,True
Desktop New Site,1,Tengo 45 minutos y el pago no concluge ,2023-04-05 22:11:10,7.0,642e3832c060b74246340290,error,Errores o problemas en la página,True,quote_flight,True,payment_issues,1,True
Doters,2,"No recuerdo la contraseña que está mi correo dado de alta en doters, pero no recuerdo la contraseña. ",2023-04-05 22:04:03,1.0,642e369b98515d637c461f2d,error,Nada,False,Unknown,False,Unknown,1,False
