Date,nps,text,nps_scaled,label,Coincide
27/02/2023,7,"Si compras vuelos individuales te sale mas barato que comprarlos juntos, no hace sentido",4,2,False
27/02/2023,7,Evitar propaganda que puede confundir al viajero y solo beneficia a la línea aérea.,4,1,False
27/02/2023,0,NUNCA,1,1,True
27/02/2023,0,ll,1,3,False
27/02/2023,7,"un poco lento, mucho anuncio,",4,3,False
27/02/2023,6,No cobrando por cada  cosa.,3,1,False
27/02/2023,7,La página tarda mucho en cargar.,4,2,False
27/02/2023,0,First you change the price when I check out. Then you wont let me pay!!,1,1,True
27/02/2023,8,sin comentarios,4,1,False
27/02/2023,8,gracias,4,5,False
27/02/2023,4,me parece increible que en cuestion de minutos cambiien los precios  muy mal uno no siempre cuenta ocn la mejor conecion a internet,2,1,False
27/02/2023,8,Más claridad en el proceso de la tarifa,4,4,True
27/02/2023,8,MEJORANDO LOS HORARIOS,4,3,False
27/02/2023,0,No pueden aceptar un puto pago con miles de tarjetas,1,1,True
27/02/2023,8,Poner el costo total incluyendo el TUA desde el inicio,4,5,False
27/02/2023,3,Se atora la página a la hora de meter la info de la tarjeta de crédico. Tuve que hacer la reservación desde el inicio dos veces...,2,1,False
27/02/2023,2,"Evitando cargos extras como el de la maleta de 10kg, eso no debe cobrarse, ya que es lo mínimo con lo que uno debe viajar",1,1,True
27/02/2023,7,mejores precios,4,5,False
27/02/2023,0,QIERES?,1,2,False
27/02/2023,5,"Los viajes demoran demasiado y el tiempo de abordaje es mayor.
Habría que agilizar el proceso.",2,2,True
27/02/2023,6,aveces se traba mucho. gracias,3,5,False
27/02/2023,4,"Información engañosa y tendenciosa al buscan en la comprar, cobrar más, por servicios que deben incluir. Encarecen los precios.",2,1,False
27/02/2023,5,muy poco intuitiva,2,2,True
27/02/2023,4,"Mejorando su sistema para poder pagar directo, intente pagar con mi tarjeta no me lo permitio, tuve que usar paypal, lo cual no es un inconveniente sin embargo fue molesto no poderlo hacer directo",2,3,False
27/02/2023,0,COMPLICADA Y BUSCAN COMO COBRAR MAS,1,2,False
27/02/2023,8,La página se reinició 2 veces sola,4,1,False
27/02/2023,8,que no pongan tantas opciones,4,2,False
27/02/2023,0,payment process had problems - paypal would be amazing!,1,3,False
27/02/2023,8,quitar trampas en los seguros y gastos extra.,4,4,True
27/02/2023,0,NO CAMBIANDO LOS PRECIOS EN CUESTION DE MINUTOS,1,1,True
27/02/2023,1,CAMBIA DE PRECIO  A CADA RATO,1,3,False
27/02/2023,7,no bloquear los nombres del perfil para el vuelo,4,3,False
27/02/2023,7,El precio del TUA,4,5,False
27/02/2023,5,MAS OPCIONES DE TRANSPORTE TERRESTRE AL LLEGAR A AEROPUERTOS,2,5,False
27/02/2023,8,Muy Bueno!,4,5,False
27/02/2023,7,"Mostrar costo total desde el inicio, no agregar adicionales no solicitados.",4,1,False
27/02/2023,8,"RESPERTAR PRECIOS AL PAGAR, NUNCA SE ACABÓ EL TIEMPO Y AL PAGAR SE CANCELÓ POR TARIFA MODIFICADA",4,1,False
27/02/2023,5,menos preguntas,2,2,True
27/02/2023,0,PÒNEN CARGOS EXTRAS A ESCONDIDAS,1,1,True
27/02/2023,8,"Muchas pantallas y opciones a escoger, y eso hace menos claro el costo del viaje a seleccionar",4,3,False
27/02/2023,8,PONIENID MAS VUELOS DIRECTOS,4,3,False
27/02/2023,8,"Algo lento el proceso de reserva. Y ya llenando todo, resultó que ya había cambiado la tarifa.
A llenar todo otra vez.",4,3,False
27/02/2023,7,Poder ver el costo del boleto incluyendo el TUA antes de cargar la información del pasajero,4,4,True
27/02/2023,8,"Son demasiados pasos para la reserva, simplificar sería bueno. No me dejo modificar mis datos del perfil.",4,2,False
27/02/2023,8,No teniendo los adicionales almomento,4,1,False
27/02/2023,8,"SON MUCHOS EXTRAS, QUITARLOS AYUDARÍAS MUCHO.",4,5,False
27/02/2023,8,"TENER UN PLAN PREDISEÑADO DE LA VERSIÓN MÁS ECONOMICA, ES DECIR, SIN TANTA SELECCIÓN PARA LAS PERSONAS QUE NO ESTAN TAN FAMIIARIZADAS CON LA TECNOLOGIA. GRACIAS.",4,3,False
27/02/2023,2,MUY LENTA PARA COMPRAR UN BOLETEO ADEMAS DE TENER QUE PAGAR HASTA POR UN MALETA DE 10 KG QUE DEBE ESTAR INCLUIDA,1,1,True
27/02/2023,7,"Don't have all the add on pages! Plus, don't automatically add the seguro",4,1,False
27/02/2023,8,ok,4,3,False
27/02/2023,5,DEJEN DE COBRAR POR TODO,2,1,False
27/02/2023,0,nunca pasan mis tarjetas de credito,1,1,True
27/02/2023,4,La opción del seguro de viaje debe ser opcional y lo colocan a fuerzas para pagar.,2,3,False
27/02/2023,8,NO SE,4,1,False
27/02/2023,8,"Los precios al momento de seleccionar los asientos no aparecen correctos, hay que ingresar, regresar y volver a ingresar para que aparezca el costo correcto.",4,2,False
27/02/2023,7,Ser mas  claros en los cargos adicionales,4,3,False
27/02/2023,7,"El tiempo para comprar es poco considerando todas las ofertas que hay que seleccionar... y cuando paga, se agota tu oferta y hay que volver a empezar.",4,2,False
27/02/2023,0,Cochinero de precios,1,5,False
27/02/2023,6,"Es muy complicado avanzar, te quieren ofrecer todos los precios caros en un principio.
Cambiar tu asiento gigante, avnzar sin escoger en pequeñito",3,2,False
27/02/2023,8,EL MONTON DE CARGOS EXTRAS,4,4,True
27/02/2023,8,Ninguno,4,1,False
27/02/2023,6,Son muchas las opciones para pagar.,3,3,True
27/02/2023,8,Que al momento de pagar se más especifico el porque no acepta una tarjeta,4,2,False
27/02/2023,0,"no deja pagar,  el boleto con una tarjeta europea.",1,1,True
27/02/2023,8,los costos no son claros desde el inicio,4,3,False
27/02/2023,8,LA ACCESIBILIDAD AL AGREGAR LOS EXTRAS,4,5,False
27/02/2023,8,mas rapidez,4,3,False
27/02/2023,4,Mejorar la selección de asientos,2,4,False
27/02/2023,8,TUVE QUE INTENTAR MUCHAS VECES EL PAGO CON MI TARJETA,4,1,False
27/02/2023,5,poner todo más rápido y fácil y no estar dando opciones para engañar a la gente y terminas pagando más,2,5,False
27/02/2023,8,Van incrementando el precio como de letras chiquitas.,4,5,False
27/02/2023,7,muchos cargos adicionales que quieren poner,4,5,False
27/02/2023,0,RESPETANDO LAS ARIFAS MOSTRADAS Y NO ALTERANDO LOS PRECIOS,1,5,False
27/02/2023,4,"Abrir más horarios... están muy limitados, pocas opciones a elegir.",2,2,True
27/02/2023,5,"en la seleccion de asientos, muy confuso",2,2,True
27/02/2023,8,Agilidad en el proceso. Mas especifico,4,4,True
27/02/2023,8,"Me dí de alta para utilizar los Dooters y no pude ingresar de inmediato ya que al confirmar la liga del correo de confirmación que recibí dí mis datos y no me fue posible ingresar.
Creo que tienen que verificar eso. Perdí ese beneficio...
Lo demás está bien",4,2,False
27/02/2023,1,No se puede realizar el pago,1,1,True
27/02/2023,7,"CAMBIAN MUCHO LOS PRECIOS, UTILIZAN INFO DE COQUIS QUE NO ES BUENO",4,2,False
27/02/2023,6,muchos costos extras,3,2,False
27/02/2023,8,RESPETANDO HORARIOS Y EVITAR LOS RETRASOS,4,4,True
27/02/2023,0,"Muchas opciones para confundir a los usuarios, lo que se necesita es algo mas sencillo. Por otro lado, la selección de asientos y que se cobre por ello lo han normalizado, lo que no debería de ser, el simple hecho de comprar un boleto por lógica debe ser incluido, es como querer cobrar el uso de la escalera para subir al avión, es una tontería.",1,3,False
27/02/2023,0,SIENDO MAS CONCRETOS LA PAGINA CONFUNDE MUCHO,1,3,False
27/02/2023,7,"Intente pagar con mis tarjetas de credito y no lo acepto, intente con tres diferentes tarjetas, porfavor de solucionarlo cuanto antes, afecta los programas economicos personales",4,1,False
27/02/2023,5,ES MUUY COONFUSA,2,1,False
27/02/2023,5,formas de pago,2,3,False
27/02/2023,2,tiempo de vencimiento de pagina,1,1,True
27/02/2023,1,"tienen cargos que no hacen referencia a que son, sino que hasta el final, si agregaras leyendas seria mas facil de identificarn antes de pagar, como el cargo relacionado al rembolso, lo sabes que puede ser ocional hasta el final. menos publicidad enganosa",1,2,False
27/02/2023,3,no estan claros los precios,2,2,True
27/02/2023,7,"Me dijo al final que la tarifa ya no era válida y tuve que comenzar de nuevo.
Eso es ridículo, no es una experiencia agradable para el cliente sobre todo en estos procesos que toman tanto tiempo",4,2,False
27/02/2023,8,good site.,4,4,True
27/02/2023,8,"MEJORES COSTOS  EN  MATELAS, NO INCLUIR SEGUROS QUE NADIE SOLICITA.",4,1,False
27/02/2023,5,no agregar tantos adicionales,2,1,False
27/02/2023,0,no me deja comprar los vuelos,1,1,True
27/02/2023,0,Haciéndola más ágil y sencilla,1,5,False
27/02/2023,1,mucho dinero que paso,1,5,False
27/02/2023,8,"Siendo más claros,",4,3,False
27/02/2023,5,no es muy intuitivo,2,2,True
27/02/2023,3,Dejen de hacer que los botones de EXTRAS parezcan opciones de pagar.,2,2,True
27/02/2023,0,"NO MANCHEN, EN EL TIEMPO QUE ESTUVE LLENANDO LOS DATOS DE MI VUELO, NO PUEDO CREER QUE LOS BOLETOS SUBIERON $400, QUE ENGAÑOSOS SON!!",1,1,True
27/02/2023,2,Buscamos vuelos baratos y pero solo sabes el precio del TUA hasta el final y cambia todo el panorama del precio,1,3,False
27/02/2023,8,MUCHAS PREGUNTAS ADICIONALES CADA PASO,4,3,False
27/02/2023,4,es muy tardado el proceso y ofrecen cosas sin sentido,2,2,True
27/02/2023,8,PONER LOS PRECIOS RESUMEN DESDE ANTES PARA SABER CUANTO VA SIENDO DEL COSTO,4,4,True
27/02/2023,1,NO ES CLARA SU INFORMACIÓN,1,1,True
27/02/2023,8,No desactivar la sesiones en tan poco tiempo,4,1,False
27/02/2023,0,Mínimo que la página funcione,1,1,True
27/02/2023,5,"Por error puse mi segundo nombre incompleto (solo puse la primera letra) y trate de corregirlo y no deja desde la pagina web, solo llamando a servicio al cliente. Pero al llamara servicio al cliente me dice que ellos no lo pueden corregir y que debo escribir a un email para que me lo corrijan.",2,1,False
27/02/2023,8,......................,4,1,False
27/02/2023,0,pinche mugrero,1,1,True
27/02/2023,7,"Son muchas páginas de servicios y cambios, la reservación no se puede hacer rápida.",4,2,False
27/02/2023,7,Haciendola mas sencilla sin tantos adicionales,4,4,True
27/02/2023,8,esta bien,4,4,True
27/02/2023,6,No me dejó comprar en muchas ocasiones,3,1,False
27/02/2023,4,MAYOR CLARIDAD EN LAS INSTRUCCIONES,2,5,False
27/02/2023,6,Poner precios reales con todo desde el inicio en las sumas,3,5,False
27/02/2023,7,"Mucha información por llenar, muy laborioso y tedioso",4,2,False
27/02/2023,0,Each time it booked it said flight was no longer avialble,1,1,True
27/02/2023,7,"Precios que incluyan TUA, si no parece engañoso por parte de la aerolínea.",4,3,False
27/02/2023,0,"mejoren todo, toda la pagina se traba terrible",1,1,True
27/02/2023,6,los tiempos de espera y servicio en el aeropuerto,3,4,False
27/02/2023,8,no coments,4,1,False
27/02/2023,5,"Mejorando la página para uso en el celular, sobre todo al tratar de seleccionar asientos",2,4,False
27/02/2023,0,HDP NO ME QUIERAN COBRAR COSAS EXTRA SIEMPRE,1,2,False
27/02/2023,8,IT WAS GOOD,4,4,True
27/02/2023,8,"Dando el precio total, además de la manera en cómo lo hacen, presentar también la suma total",4,5,False
27/02/2023,8,:),4,5,False
27/02/2023,5,"la página no me permitió completar la reserva y tuve que hacer otra. no sé si me hicieron doble cargo 
:(",2,1,False
27/02/2023,8,"Evitar tantos servicios adicionales que generan costos extras, pueden confundir y hacen tardada la reserva",4,1,False
27/02/2023,8,Ser mas claros con los costos extras,4,3,False
27/02/2023,8,UN POCO MAS CLARA EL ALGUNOS CONCEPTOS,4,3,False
27/02/2023,8,No me deja quitar vuelos del carrito,4,1,False
27/02/2023,8,MEJOR INTERFAZ,4,5,False
26/02/2023,0,No acepto mi pago de tarjeta.,1,1,True
26/02/2023,8,no puedo acceder al registro para los puntos Doters,4,1,False
26/02/2023,4,"LA MEJORA ES ES SU SERVICIO, NO EN SU PÁGINA. SALUDOS :)",2,4,False
26/02/2023,6,No aparece la opcion de diferir los pagos de tarjeta de credito a meses,3,1,False
26/02/2023,1,Dejen de sumar cargos automáticamente (seguro de pasajeros) y no confundan con el TUA,1,1,True
26/02/2023,8,not to preselect items for me,4,2,False
26/02/2023,8,CON MAS OFERTAS INTERNACIONALES,4,5,False
26/02/2023,6,El tiempo que  te dan para  elegir   vuelos es muy poco   al igual para llenar toda la información .,3,3,True
26/02/2023,5,TUA muy cara,2,3,False
26/02/2023,8,Ma practica no tanta pagina,4,3,False
26/02/2023,8,DEJAR COTIZAR ANTES DE PONER LOS DATOS DE LAS PERSONAS,4,1,False
26/02/2023,5,No tanto cobro extra,2,2,True
26/02/2023,8,contar precios con los impuestos,4,4,True
26/02/2023,7,Me parece un poco excesivo la cantidad de veces que los botones para continuar sin agregar costo extra estaban escondidos.,4,3,False
26/02/2023,3,x,2,5,False
26/02/2023,0,"Pesima pagina, pesima aplicacion, me tomo dos horas hacer mi reservacion.",1,1,True
26/02/2023,0,La pagina no esta leyendo mi tarjeta de credito y sigue compilando mis reservaciones sin dejarme pagar,1,1,True
26/02/2023,7,Muy tardado el proceso de pago por un error reportado que no existió,4,1,False
26/02/2023,3,EN EL MOMENTO DE AGREGAR MALETA NO ME DEJO HACERLO SOLO POR UN PASAJERO,2,1,False
26/02/2023,7,muchas opciones y se vuelve complejo,4,5,False
26/02/2023,7,dejen de preseleccionar servicios!,4,5,False
26/02/2023,5,"todo muy bien, solo se tarda en aceptar el pago con la tarjeta",2,4,False
26/02/2023,8,No me gusta que tengo pagar extra por asientos.,4,2,False
26/02/2023,8,"A veces el servicio declina las tarjetas, aunque los datos de las tarjetas bancarias estén correctos",4,3,False
26/02/2023,7,Separar los adicionales de cada pasajero,4,5,False
26/02/2023,8,es confusa,4,3,False
26/02/2023,7,"Incluir todo el precio desde un principio, más claridad en todolo que incluye y no, suele ser confuso.",4,4,True
26/02/2023,5,pésimo servicio al cliente y se batalla para pagar con tc,2,1,False
26/02/2023,8,bajando los precios y quitar impuestos,4,1,False
26/02/2023,0,HACEN PROMOCIONES TRAMPOSAS PORQUE OFRECEN VUELOS MUY BARATOS PERO METEN A FUERZA SEGUROS ADICIONALES QUE NO SE PUEDEN ELIMINAR. ASI ES CON EL SEGURO DE REEMBOLSO TOTAL QUE NO QUIERO TOMARLO PERO NO EXISTE NINGUNA CASILLA PARA ELIMINARLO...,1,2,False
26/02/2023,8,Siguen llegando promociones a pesar de que pongo que no lleguen a mi correo,4,3,False
26/02/2023,6,"EN LO QUE ESTABA REALIZANDO LA COMPRA SUBIÓ EL PRECIO DEL BOLETO.
OJALÁ REDUJERAN LOS PASOS PARA COMPRAR U OJALÁ RESPETEN EL PRECIO MIENTRAS UNO LLENA TODOS LOS PASOS QUE SOLICITAN. GRACIAS",3,1,False
26/02/2023,8,-,4,4,True
26/02/2023,5,"Muchos extras, TUA etc se hace muy largo el proceso de comparacion de precio, sobre todo con asientos, varia el precio dependiendo el vuelo, no es fijo, porque?... al final se paga mucho mas de lo contemplado",2,3,False
26/02/2023,8,"Que la informacion sea mas clara, que no se agreguen servicios que nosotros no necesitamos o no seleccionamos",4,2,False
26/02/2023,7,Hay detalles poco claros,4,2,False
26/02/2023,0,NO ME ACEPTAN MI PAGO CON TARJETA,1,1,True
26/02/2023,0,"Ser mas claros, publicidad engañosa",1,1,True
26/02/2023,8,"AGREGAR TUA DESDE EL INICIO
NO AGREGAR ""REMBOLSO TOTAL"" SIN PREGUNTAR, ME TUVO BUSCANDOLO COMO 20 MINUTOS HASTA QUE ME DI CUENTA QUE LO PUEDES QUITAR ANTES DEL ÚLTIMO PASO (ANTES DE PAGAR)",4,1,False
26/02/2023,0,impossibler para comprar los boletos !!!!!!,1,1,True
26/02/2023,7,mostrar la informacion mas facil,4,5,False
26/02/2023,3,"No es claro como quitar el cargo adicional de Reembolso Seguro, traté de preguntar por whatsapp y por teléfono y no logré hablar con un humano, ya me había resignado a pagarlo cuando al poner mi tarjeta ya vi donde quitarlo",2,1,False
26/02/2023,6,"Permitan conocer el costo total antes de tener que agregar los nombres, no incluyan cosas adicionales por default.",3,4,False
26/02/2023,6,"Que sea más ágil la compra, ofrecen muchos servicios y a veces solo requerimos la compra básica.",3,4,False
26/02/2023,7,demasiados elementos adicionales al vuelo a escoger,4,2,False
26/02/2023,0,"Se traba mucho, no deja avanzar, hice el proceso fácil unos 8 veces",1,2,False
26/02/2023,6,"EN LA APP TARDA MUCHO EN CARGAR, LO HICE EN DIFERENTES EQUIPOS, Y CON WIFI. ES LENTA LA APP.",3,2,False
26/02/2023,5,Muy difícil,2,2,True
26/02/2023,5,"Mayor claridad en las indicaciones.
No generar cargos por seguros en automático",2,5,False
26/02/2023,8,tarifas,4,4,True
26/02/2023,7,COBRAR POR ELEGIR ASIENTOS,4,1,False
26/02/2023,5,la pagina falla en chrome,2,1,False
26/02/2023,8,It was a little hard to edit some information in your system.,4,3,False
26/02/2023,8,el calendario para ver la fechas y su precio,4,4,True
26/02/2023,7,No aceptan American Express,4,1,False
26/02/2023,7,me decia que iba vencenla sesion que diera continuar  y nunca me dejo pasar de ahi y el conteo segua asi que tuve que volver a empezar,4,1,False
26/02/2023,7,"EXISTE UN CARGO EN OPCIONALES QUE AL PARECER NO ES OPCIONAL, LO CARGAN DE MANERA AUTOMATICA, EN ESTE CASO SON $77 PESOS, EL PROBLEMA ES QUE SI NO LO QUIERO ES FORZOZO.",4,2,False
26/02/2023,7,"Con lo de los puntos DOTERS no queda claro de cómo obtenerlos y como utilizarlos, por ejemplo si los quiero utilizar para elegir mis asientos, no me indican como hacerlo.
gracias",4,3,False
26/02/2023,7,Son muchos pasos para una simple compra de boletos,4,4,True
26/02/2023,8,"no intentar en cada opción agregarte un servicio extra, la gente no es tonta, puede ser una sola pantalla con todos los extras.",4,3,False
26/02/2023,5,muy caros,2,1,False
26/02/2023,6,"HAY INFORMACION CONFUSA, SON MUCHOS EXTRAS LOS QUE COBRAN Y ESO DISTRAE DE CONCRETAR LA RESERVA MAS RAPIDA Y EFICAZMENTE",3,3,True
26/02/2023,7,"Que no falle, se atore en el proceso o nos limpies todo y regrese a la página de inicio sin los datos y opciones seleccionados. También que no falle el cobro con tarjeta de crédito.",4,1,False
26/02/2023,8,"uno entra a la web solo a comprar un vuelo, pero pareciera que entra a un tianguis donde te bombardean de complementos que no necesitamos.",4,1,False
26/02/2023,8,AL 100,4,5,False
